CountryCode,Country,Year,Bacteria,Resistance_target,Resistance_pct,Community_J01_DDD_per_1000,Hospital_J01_DDD_per_1000,Total_J01_DDD_per_1000
NL,Netherlands,2020,Klebsiella pneumoniae,Third-generation cephalosporins,11.16678596,7.755199999999999,0.7332,8.488399999999999
NL,Netherlands,2020,Staphylococcus aureus,Meticillin (MRSA),1.48800485,7.755199999999999,0.7332,8.488399999999999
NL,Netherlands,2021,Escherichia coli,Third-generation cephalosporins,6.64638783,7.6116,0.6748000000000001,8.2864
NL,Netherlands,2021,Klebsiella pneumoniae,Third-generation cephalosporins,10.07874015,7.6116,0.6748000000000001,8.2864
NL,Netherlands,2021,Staphylococcus aureus,Meticillin (MRSA),1.51655834,7.6116,0.6748000000000001,8.2864
NL,Netherlands,2022,Escherichia coli,Third-generation cephalosporins,7.74774774,8.3076,0.7222,9.029800000000002
NL,Netherlands,2022,Klebsiella pneumoniae,Third-generation cephalosporins,9.81949458,8.3076,0.7222,9.029800000000002
NL,Netherlands,2022,Staphylococcus aureus,Meticillin (MRSA),1.88417844,8.3076,0.7222,9.029800000000002
NO,Norway,2013,Escherichia coli,Third-generation cephalosporins,5.52486187,15.8153,1.2985,17.1138
NO,Norway,2013,Klebsiella pneumoniae,Third-generation cephalosporins,4.03100775,15.8153,1.2985,17.1138
NO,Norway,2013,Staphylococcus aureus,Meticillin (MRSA),0.67888662,15.8153,1.2985,17.1138
NO,Norway,2014,Escherichia coli,Third-generation cephalosporins,5.78778135,15.529300000000001,1.3055,16.8348
NO,Norway,2014,Klebsiella pneumoniae,Third-generation cephalosporins,5.89812332,15.529300000000001,1.3055,16.8348
NO,Norway,2014,Staphylococcus aureus,Meticillin (MRSA),1.03626943,15.529300000000001,1.3055,16.8348
NO,Norway,2015,Escherichia coli,Third-generation cephalosporins,6.02847621,15.4193,1.2969,16.7162
NO,Norway,2015,Klebsiella pneumoniae,Third-generation cephalosporins,4.99286733,15.4193,1.2969,16.7162
NO,Norway,2015,Staphylococcus aureus,Meticillin (MRSA),1.10116999,15.4193,1.2969,16.7162
NO,Norway,2016,Escherichia coli,Third-generation cephalosporins,5.55709151,14.8823,1.2777,16.16
NO,Norway,2016,Klebsiella pneumoniae,Third-generation cephalosporins,5.79531442,14.8823,1.2777,16.16
NO,Norway,2016,Staphylococcus aureus,Meticillin (MRSA),1.17403314,14.8823,1.2777,16.16
NO,Norway,2017,Escherichia coli,Third-generation cephalosporins,5.8650241,14.354500000000002,1.3031,15.657600000000002
NO,Norway,2017,Klebsiella pneumoniae,Third-generation cephalosporins,5.76184379,14.354500000000002,1.3031,15.657600000000002
NO,Norway,2017,Staphylococcus aureus,Meticillin (MRSA),0.95759233,14.354500000000002,1.3031,15.657600000000002
NO,Norway,2018,Escherichia coli,Third-generation cephalosporins,6.75431812,13.971400000000001,1.2179,15.189300000000001
NO,Norway,2018,Klebsiella pneumoniae,Third-generation cephalosporins,7.46268656,13.971400000000001,1.2179,15.189300000000001
NO,Norway,2018,Staphylococcus aureus,Meticillin (MRSA),0.90497737,13.971400000000001,1.2179,15.189300000000001
NO,Norway,2019,Escherichia coli,Third-generation cephalosporins,6.18404907,13.602,1.2131,14.815100000000001
NO,Norway,2019,Klebsiella pneumoniae,Third-generation cephalosporins,7.69230769,13.602,1.2131,14.815100000000001
NO,Norway,2019,Staphylococcus aureus,Meticillin (MRSA),1.03406326,13.602,1.2131,14.815100000000001
NO,Norway,2020,Escherichia coli,Third-generation cephalosporins,5.79479,12.749699999999999,1.0840999999999998,13.833799999999998
NO,Norway,2020,Klebsiella pneumoniae,Third-generation cephalosporins,10.11396011,12.749699999999999,1.0840999999999998,13.833799999999998
NO,Norway,2020,Staphylococcus aureus,Meticillin (MRSA),1.61082474,12.749699999999999,1.0840999999999998,13.833799999999998
NO,Norway,2021,Escherichia coli,Third-generation cephalosporins,5.49622297,12.8332,1.0737999999999999,13.907
NO,Norway,2021,Klebsiella pneumoniae,Third-generation cephalosporins,7.36975857,12.8332,1.0737999999999999,13.907
NO,Norway,2021,Staphylococcus aureus,Meticillin (MRSA),0.91575091,12.8332,1.0737999999999999,13.907
NO,Norway,2022,Escherichia coli,Third-generation cephalosporins,5.83043594,14.005600000000001,1.1679,15.1735
NO,Norway,2022,Klebsiella pneumoniae,Third-generation cephalosporins,6.63198959,14.005600000000001,1.1679,15.1735
NO,Norway,2022,Staphylococcus aureus,Meticillin (MRSA),1.11358574,14.005600000000001,1.1679,15.1735
PL,Poland,2014,Escherichia coli,Third-generation cephalosporins,10.50691244,19.8569,1.2494999999999998,21.1064
PL,Poland,2014,Klebsiella pneumoniae,Third-generation cephalosporins,68.17204301,19.8569,1.2494999999999998,21.1064
PL,Poland,2014,Staphylococcus aureus,Meticillin (MRSA),22.24489795,19.8569,1.2494999999999998,21.1064
PL,Poland,2015,Escherichia coli,Third-generation cephalosporins,11.92546583,22.775100000000002,1.2542,24.029300000000003
PL,Poland,2015,Klebsiella pneumoniae,Third-generation cephalosporins,64.20118343,22.775100000000002,1.2542,24.029300000000003
PL,Poland,2015,Staphylococcus aureus,Meticillin (MRSA),15.76200417,22.775100000000002,1.2542,24.029300000000003
PL,Poland,2016,Escherichia coli,Third-generation cephalosporins,13.71827877,20.7028,1.2363,21.9391
PL,Poland,2016,Klebsiella pneumoniae,Third-generation cephalosporins,64.44833625,20.7028,1.2363,21.9391
PL,Poland,2016,Staphylococcus aureus,Meticillin (MRSA),16.36568848,20.7028,1.2363,21.9391
PL,Poland,2017,Escherichia coli,Third-generation cephalosporins,16.67829727,23.7607,1.5661,25.3268
PL,Poland,2017,Klebsiella pneumoniae,Third-generation cephalosporins,63.0091438,23.7607,1.5661,25.3268
PL,Poland,2017,Staphylococcus aureus,Meticillin (MRSA),15.1800554,23.7607,1.5661,25.3268
PL,Poland,2018,Escherichia coli,Third-generation cephalosporins,17.59541984,22.994500000000002,1.313,24.3075
PL,Poland,2018,Klebsiella pneumoniae,Third-generation cephalosporins,64.64315012,22.994500000000002,1.313,24.3075
PL,Poland,2018,Staphylococcus aureus,Meticillin (MRSA),15.87544665,22.994500000000002,1.313,24.3075
PL,Poland,2019,Escherichia coli,Third-generation cephalosporins,17.12450945,22.204800000000002,1.3712,23.576
PL,Poland,2019,Klebsiella pneumoniae,Third-generation cephalosporins,58.31903945,22.204800000000002,1.3712,23.576
PL,Poland,2019,Staphylococcus aureus,Meticillin (MRSA),14.93753394,22.204800000000002,1.3712,23.576
PL,Poland,2020,Escherichia coli,Third-generation cephalosporins,17.44935543,17.1298,1.3189,18.4487
PL,Poland,2020,Klebsiella pneumoniae,Third-generation cephalosporins,62.95955882,17.1298,1.3189,18.4487
PL,Poland,2020,Staphylococcus aureus,Meticillin (MRSA),13.84159881,17.1298,1.3189,18.4487
PL,Poland,2021,Escherichia coli,Third-generation cephalosporins,18.72627583,18.8166,1.335,20.151600000000002
PL,Poland,2021,Klebsiella pneumoniae,Third-generation cephalosporins,69.97206703,18.8166,1.335,20.151600000000002
PL,Poland,2021,Staphylococcus aureus,Meticillin (MRSA),16.4726426,18.8166,1.335,20.151600000000002
PL,Poland,2022,Escherichia coli,Third-generation cephalosporins,18.6882655,22.2544,1.2577,23.5121
PL,Poland,2022,Klebsiella pneumoniae,Third-generation cephalosporins,61.9330855,22.2544,1.2577,23.5121
PL,Poland,2022,Staphylococcus aureus,Meticillin (MRSA),13.25,22.2544,1.2577,23.5121
PT,Portugal,2013,Escherichia coli,Third-generation cephalosporins,14.93651979,16.095399999999998,1.437,17.5324
PT,Portugal,2013,Klebsiella pneumoniae,Third-generation cephalosporins,36.99231613,16.095399999999998,1.437,17.5324
PT,Portugal,2013,Staphylococcus aureus,Meticillin (MRSA),46.77824267,16.095399999999998,1.437,17.5324
PT,Portugal,2014,Escherichia coli,Third-generation cephalosporins,16.42117834,16.5955,1.3583,17.9538
PT,Portugal,2014,Klebsiella pneumoniae,Third-generation cephalosporins,40.88785046,16.5955,1.3583,17.9538
PT,Portugal,2014,Staphylococcus aureus,Meticillin (MRSA),47.44754149,16.5955,1.3583,17.9538
PT,Portugal,2015,Escherichia coli,Third-generation cephalosporins,16.09002976,17.3356,1.3787,18.714299999999998
PT,Portugal,2015,Klebsiella pneumoniae,Third-generation cephalosporins,40.40114613,17.3356,1.3787,18.714299999999998
PT,Portugal,2015,Staphylococcus aureus,Meticillin (MRSA),46.83614258,17.3356,1.3787,18.714299999999998
PT,Portugal,2016,Escherichia coli,Third-generation cephalosporins,16.0615491,17.5366,1.3926,18.9292
PT,Portugal,2016,Klebsiella pneumoniae,Third-generation cephalosporins,46.70072371,17.5366,1.3926,18.9292
PT,Portugal,2016,Staphylococcus aureus,Meticillin (MRSA),43.57266936,17.5366,1.3926,18.9292
PT,Portugal,2017,Escherichia coli,Third-generation cephalosporins,15.58764167,16.854699999999998,1.3852,18.2399
PT,Portugal,2017,Klebsiella pneumoniae,Third-generation cephalosporins,44.91432737,16.854699999999998,1.3852,18.2399
PT,Portugal,2017,Staphylococcus aureus,Meticillin (MRSA),39.16309012,16.854699999999998,1.3852,18.2399
PT,Portugal,2018,Escherichia coli,Third-generation cephalosporins,14.70838292,17.6677,1.3382999999999998,19.006
PT,Portugal,2018,Klebsiella pneumoniae,Third-generation cephalosporins,49.98061264,17.6677,1.3382999999999998,19.006
PT,Portugal,2018,Staphylococcus aureus,Meticillin (MRSA),38.0839895,17.6677,1.3382999999999998,19.006
PT,Portugal,2019,Escherichia coli,Third-generation cephalosporins,16.10328638,17.8998,1.3398,19.2396
PT,Portugal,2019,Klebsiella pneumoniae,Third-generation cephalosporins,47.64553207,17.8998,1.3398,19.2396
PT,Portugal,2019,Staphylococcus aureus,Meticillin (MRSA),34.76263399,17.8998,1.3398,19.2396
PT,Portugal,2020,Escherichia coli,Third-generation cephalosporins,14.44847229,13.7121,1.3925,15.1046
PT,Portugal,2020,Klebsiella pneumoniae,Third-generation cephalosporins,47.57422157,13.7121,1.3925,15.1046
PT,Portugal,2020,Staphylococcus aureus,Meticillin (MRSA),29.67565929,13.7121,1.3925,15.1046
PT,Portugal,2021,Escherichia coli,Third-generation cephalosporins,13.08993766,13.7416,1.4766,15.2182
PT,Portugal,2021,Klebsiella pneumoniae,Third-generation cephalosporins,45.02130956,13.7416,1.4766,15.2182
PT,Portugal,2021,Staphylococcus aureus,Meticillin (MRSA),25.13052558,13.7416,1.4766,15.2182
PT,Portugal,2022,Escherichia coli,Third-generation cephalosporins,14.09699601,17.0718,1.6683999999999999,18.740199999999998
PT,Portugal,2022,Klebsiella pneumoniae,Third-generation cephalosporins,45.20411549,17.0718,1.6683999999999999,18.740199999999998
PT,Portugal,2022,Staphylococcus aureus,Meticillin (MRSA),24.97178329,17.0718,1.6683999999999999,18.740199999999998
RO,Romania,2019,Escherichia coli,Third-generation cephalosporins,20.3313253,23.985699999999998,1.5876000000000001,25.573299999999996
RO,Romania,2019,Klebsiella pneumoniae,Third-generation cephalosporins,64.09185803,23.985699999999998,1.5876000000000001,25.573299999999996
RO,Romania,2019,Staphylococcus aureus,Meticillin (MRSA),46.88,23.985699999999998,1.5876000000000001,25.573299999999996
RO,Romania,2020,Escherichia coli,Third-generation cephalosporins,19.69026548,23.6549,1.3582,25.0131
RO,Romania,2020,Klebsiella pneumoniae,Third-generation cephalosporins,67.9245283,23.6549,1.3582,25.0131
RO,Romania,2020,Staphylococcus aureus,Meticillin (MRSA),47.29064039,23.6549,1.3582,25.0131
RO,Romania,2021,Escherichia coli,Third-generation cephalosporins,18.78787878,24.190700000000003,1.3184,25.509100000000004
RO,Romania,2021,Klebsiella pneumoniae,Third-generation cephalosporins,70.78651685,24.190700000000003,1.3184,25.509100000000004
RO,Romania,2021,Staphylococcus aureus,Meticillin (MRSA),40.9978308,24.190700000000003,1.3184,25.509100000000004
RO,Romania,2022,Escherichia coli,Third-generation cephalosporins,17.82608695,26.094600000000003,1.3178,27.412400000000005
RO,Romania,2022,Klebsiella pneumoniae,Third-generation cephalosporins,63.5179153,26.094600000000003,1.3178,27.412400000000005
RO,Romania,2022,Staphylococcus aureus,Meticillin (MRSA),38.92617449,26.094600000000003,1.3178,27.412400000000005
SK,Slovakia,2013,Escherichia coli,Third-generation cephalosporins,29.73977695,21.119,1.9568999999999999,23.0759
SK,Slovakia,2013,Klebsiella pneumoniae,Third-generation cephalosporins,66.39344262,21.119,1.9568999999999999,23.0759
SK,Slovakia,2013,Staphylococcus aureus,Meticillin (MRSA),48.36956521,21.119,1.9568999999999999,23.0759
SK,Slovakia,2014,Escherichia coli,Third-generation cephalosporins,31.8335208,18.8697,2.2215,21.0912
SK,Slovakia,2014,Klebsiella pneumoniae,Third-generation cephalosporins,69.37119675,18.8697,2.2215,21.0912
SK,Slovakia,2014,Staphylococcus aureus,Meticillin (MRSA),27.96875,18.8697,2.2215,21.0912
SK,Slovakia,2015,Escherichia coli,Third-generation cephalosporins,30.0111982,21.9756,2.1345,24.1101
SK,Slovakia,2015,Klebsiella pneumoniae,Third-generation cephalosporins,67.1641791,21.9756,2.1345,24.1101
SK,Slovakia,2015,Staphylococcus aureus,Meticillin (MRSA),28.1303602,21.9756,2.1345,24.1101
SK,Slovakia,2016,Escherichia coli,Third-generation cephalosporins,29.7330097,21.2888,2.2462,23.534999999999997
SK,Slovakia,2016,Klebsiella pneumoniae,Third-generation cephalosporins,61.29032258,21.2888,2.2462,23.534999999999997
SK,Slovakia,2016,Staphylococcus aureus,Meticillin (MRSA),27.14535901,21.2888,2.2462,23.534999999999997
SK,Slovakia,2017,Escherichia coli,Third-generation cephalosporins,30.91954022,18.5086,1.3791,19.887700000000002
SK,Slovakia,2017,Klebsiella pneumoniae,Third-generation cephalosporins,63.18082788,18.5086,1.3791,19.887700000000002
SK,Slovakia,2017,Staphylococcus aureus,Meticillin (MRSA),29.20065252,18.5086,1.3791,19.887700000000002
SK,Slovakia,2018,Escherichia coli,Third-generation cephalosporins,30.11305241,20.1718,1.7034,21.8752
SK,Slovakia,2018,Klebsiella pneumoniae,Third-generation cephalosporins,55.93561368,20.1718,1.7034,21.8752
SK,Slovakia,2018,Staphylococcus aureus,Meticillin (MRSA),26.55737704,20.1718,1.7034,21.8752
SK,Slovakia,2019,Escherichia coli,Third-generation cephalosporins,23.04964539,17.953599999999998,1.3102000000000003,19.2638
SK,Slovakia,2019,Klebsiella pneumoniae,Third-generation cephalosporins,57.49318801,17.953599999999998,1.3102000000000003,19.2638
SK,Slovakia,2019,Staphylococcus aureus,Meticillin (MRSA),27.17584369,17.953599999999998,1.3102000000000003,19.2638
SK,Slovakia,2020,Escherichia coli,Third-generation cephalosporins,27.09766162,13.1402,1.2086999999999999,14.3489
SK,Slovakia,2020,Klebsiella pneumoniae,Third-generation cephalosporins,54.38596491,13.1402,1.2086999999999999,14.3489
SK,Slovakia,2020,Staphylococcus aureus,Meticillin (MRSA),24.81481481,13.1402,1.2086999999999999,14.3489
SK,Slovakia,2021,Escherichia coli,Third-generation cephalosporins,23.11248073,14.518,1.3746,15.892600000000002
SK,Slovakia,2021,Klebsiella pneumoniae,Third-generation cephalosporins,68.44036697,14.518,1.3746,15.892600000000002
SK,Slovakia,2021,Staphylococcus aureus,Meticillin (MRSA),22.33676975,14.518,1.3746,15.892600000000002
SK,Slovakia,2022,Escherichia coli,Third-generation cephalosporins,23.69791666,19.6491,1.0781,20.7272
SK,Slovakia,2022,Klebsiella pneumoniae,Third-generation cephalosporins,56.14035087,19.6491,1.0781,20.7272
SK,Slovakia,2022,Staphylococcus aureus,Meticillin (MRSA),17.99307958,19.6491,1.0781,20.7272
SI,Slovenia,2013,Escherichia coli,Third-generation cephalosporins,8.74183006,11.8954,1.3368999999999998,13.2323
SI,Slovenia,2013,Klebsiella pneumoniae,Third-generation cephalosporins,28.97959183,11.8954,1.3368999999999998,13.2323
SI,Slovenia,2013,Staphylococcus aureus,Meticillin (MRSA),9.03225806,11.8954,1.3368999999999998,13.2323
SI,Slovenia,2014,Escherichia coli,Third-generation cephalosporins,12.74671052,11.6146,1.3774000000000002,12.991999999999999
SI,Slovenia,2014,Klebsiella pneumoniae,Third-generation cephalosporins,26.60944206,11.6146,1.3774000000000002,12.991999999999999
SI,Slovenia,2014,Staphylococcus aureus,Meticillin (MRSA),13.13131313,11.6146,1.3774000000000002,12.991999999999999
SI,Slovenia,2015,Escherichia coli,Third-generation cephalosporins,13.65007541,11.8475,1.4370000000000003,13.284500000000001
SI,Slovenia,2015,Klebsiella pneumoniae,Third-generation cephalosporins,22.78481012,11.8475,1.4370000000000003,13.284500000000001
SI,Slovenia,2015,Staphylococcus aureus,Meticillin (MRSA),9.16179337,11.8475,1.4370000000000003,13.284500000000001
SI,Slovenia,2016,Escherichia coli,Third-generation cephalosporins,12.53521126,11.458200000000001,1.4447,12.902900000000002
SI,Slovenia,2016,Klebsiella pneumoniae,Third-generation cephalosporins,22.84644194,11.458200000000001,1.4447,12.902900000000002
SI,Slovenia,2016,Staphylococcus aureus,Meticillin (MRSA),11.04868913,11.458200000000001,1.4447,12.902900000000002
SI,Slovenia,2017,Escherichia coli,Third-generation cephalosporins,12.47386759,11.5789,1.4618,13.040700000000001
SI,Slovenia,2017,Klebsiella pneumoniae,Third-generation cephalosporins,23.71794871,11.5789,1.4618,13.040700000000001
SI,Slovenia,2017,Staphylococcus aureus,Meticillin (MRSA),9.02777777,11.5789,1.4618,13.040700000000001
SI,Slovenia,2018,Escherichia coli,Third-generation cephalosporins,11.33093525,11.656,1.4456000000000002,13.101600000000001
SI,Slovenia,2018,Klebsiella pneumoniae,Third-generation cephalosporins,14.87889273,11.656,1.4456000000000002,13.101600000000001
SI,Slovenia,2018,Staphylococcus aureus,Meticillin (MRSA),11.71617161,11.656,1.4456000000000002,13.101600000000001
SI,Slovenia,2019,Escherichia coli,Third-generation cephalosporins,9.81366459,11.4868,1.45,12.9368
SI,Slovenia,2019,Klebsiella pneumoniae,Third-generation cephalosporins,16.50165016,11.4868,1.45,12.9368
SI,Slovenia,2019,Staphylococcus aureus,Meticillin (MRSA),7.46951219,11.4868,1.45,12.9368
SI,Slovenia,2020,Escherichia coli,Third-generation cephalosporins,10.57513914,8.839699999999999,1.269,10.108699999999999
SI,Slovenia,2020,Klebsiella pneumoniae,Third-generation cephalosporins,15.80756013,8.839699999999999,1.269,10.108699999999999
SI,Slovenia,2020,Staphylococcus aureus,Meticillin (MRSA),9.84528832,8.839699999999999,1.269,10.108699999999999
SI,Slovenia,2021,Escherichia coli,Third-generation cephalosporins,9.28019036,8.7431,1.3689999999999998,10.1121
SI,Slovenia,2021,Klebsiella pneumoniae,Third-generation cephalosporins,21.65242165,8.7431,1.3689999999999998,10.1121
SI,Slovenia,2021,Staphylococcus aureus,Meticillin (MRSA),7.8125,8.7431,1.3689999999999998,10.1121
SI,Slovenia,2022,Escherichia coli,Third-generation cephalosporins,9.33734939,10.9537,1.4303999999999997,12.3841
SI,Slovenia,2022,Klebsiella pneumoniae,Third-generation cephalosporins,20.69892473,10.9537,1.4303999999999997,12.3841
SI,Slovenia,2022,Staphylococcus aureus,Meticillin (MRSA),8.69565217,10.9537,1.4303999999999997,12.3841
ES,Spain,2016,Escherichia coli,Third-generation cephalosporins,14.97058823,25.365299999999998,1.7481,27.1134
ES,Spain,2016,Klebsiella pneumoniae,Third-generation cephalosporins,22.36135957,25.365299999999998,1.7481,27.1134
ES,Spain,2016,Staphylococcus aureus,Meticillin (MRSA),25.80976863,25.365299999999998,1.7481,27.1134
ES,Spain,2017,Escherichia coli,Third-generation cephalosporins,12.80902604,24.773500000000002,1.6731999999999998,26.446700000000003
ES,Spain,2017,Klebsiella pneumoniae,Third-generation cephalosporins,21.28222075,24.773500000000002,1.6731999999999998,26.446700000000003
ES,Spain,2017,Staphylococcus aureus,Meticillin (MRSA),25.21551724,24.773500000000002,1.6731999999999998,26.446700000000003
ES,Spain,2018,Escherichia coli,Third-generation cephalosporins,13.75741512,24.2573,1.6526999999999998,25.91
ES,Spain,2018,Klebsiella pneumoniae,Third-generation cephalosporins,25.47642928,24.2573,1.6526999999999998,25.91
ES,Spain,2018,Staphylococcus aureus,Meticillin (MRSA),24.67266775,24.2573,1.6526999999999998,25.91
ES,Spain,2019,Escherichia coli,Third-generation cephalosporins,14.11623726,23.0769,1.5588,24.6357
ES,Spain,2019,Klebsiella pneumoniae,Third-generation cephalosporins,25.25041736,23.0769,1.5588,24.6357
ES,Spain,2019,Staphylococcus aureus,Meticillin (MRSA),23.31243083,23.0769,1.5588,24.6357
ES,Spain,2020,Escherichia coli,Third-generation cephalosporins,14.07541322,18.020599999999998,1.4881,19.508699999999997
ES,Spain,2020,Klebsiella pneumoniae,Third-generation cephalosporins,26.6361556,18.020599999999998,1.4881,19.508699999999997
ES,Spain,2020,Staphylococcus aureus,Meticillin (MRSA),23.08690012,18.020599999999998,1.4881,19.508699999999997
ES,Spain,2021,Escherichia coli,Third-generation cephalosporins,13.15824915,18.3187,1.416,19.7347
ES,Spain,2021,Klebsiella pneumoniae,Third-generation cephalosporins,27.55054066,18.3187,1.416,19.7347
ES,Spain,2021,Staphylococcus aureus,Meticillin (MRSA),27.37341772,18.3187,1.416,19.7347
ES,Spain,2022,Escherichia coli,Third-generation cephalosporins,14.87741262,21.559500000000003,1.4572,23.016700000000004
ES,Spain,2022,Klebsiella pneumoniae,Third-generation cephalosporins,26.6848196,21.559500000000003,1.4572,23.016700000000004
ES,Spain,2022,Staphylococcus aureus,Meticillin (MRSA),25.70632709,21.559500000000003,1.4572,23.016700000000004
SE,Sweden,2013,Escherichia coli,Third-generation cephalosporins,5.20446096,12.6438,1.5743999999999998,14.2182
SE,Sweden,2013,Klebsiella pneumoniae,Third-generation cephalosporins,3.61538461,12.6438,1.5743999999999998,14.2182
SE,Sweden,2013,Staphylococcus aureus,Meticillin (MRSA),1.07343254,12.6438,1.5743999999999998,14.2182
SE,Sweden,2014,Escherichia coli,Third-generation cephalosporins,5.56064772,12.4754,1.4705,13.9459
SE,Sweden,2014,Klebsiella pneumoniae,Third-generation cephalosporins,4.5,12.4754,1.4705,13.9459
SE,Sweden,2014,Staphylococcus aureus,Meticillin (MRSA),0.94717668,12.4754,1.4705,13.9459
SE,Sweden,2015,Escherichia coli,Third-generation cephalosporins,6.23853211,11.9181,1.5803,13.4984
SE,Sweden,2015,Klebsiella pneumoniae,Third-generation cephalosporins,3.29670329,11.9181,1.5803,13.4984
SE,Sweden,2015,Staphylococcus aureus,Meticillin (MRSA),0.80025608,11.9181,1.5803,13.4984
SE,Sweden,2016,Escherichia coli,Third-generation cephalosporins,8.26386892,11.665700000000001,1.5379,13.203600000000002
SE,Sweden,2016,Klebsiella pneumoniae,Third-generation cephalosporins,4.87963565,11.665700000000001,1.5379,13.203600000000002
SE,Sweden,2016,Staphylococcus aureus,Meticillin (MRSA),2.26086956,11.665700000000001,1.5379,13.203600000000002
SE,Sweden,2017,Escherichia coli,Third-generation cephalosporins,7.35751295,11.250599999999999,1.4951999999999999,12.7458
SE,Sweden,2017,Klebsiella pneumoniae,Third-generation cephalosporins,5.60928433,11.250599999999999,1.4951999999999999,12.7458
SE,Sweden,2017,Staphylococcus aureus,Meticillin (MRSA),1.16186955,11.250599999999999,1.4951999999999999,12.7458
SE,Sweden,2018,Escherichia coli,Third-generation cephalosporins,8.33024118,10.774199999999999,1.6339,12.4081
SE,Sweden,2018,Klebsiella pneumoniae,Third-generation cephalosporins,5.50964187,10.774199999999999,1.6339,12.4081
SE,Sweden,2018,Staphylococcus aureus,Meticillin (MRSA),1.92360538,10.774199999999999,1.6339,12.4081
SE,Sweden,2019,Escherichia coli,Third-generation cephalosporins,7.82460983,10.319300000000002,1.4573,11.776600000000002
SE,Sweden,2019,Klebsiella pneumoniae,Third-generation cephalosporins,8.30083565,10.319300000000002,1.4573,11.776600000000002
SE,Sweden,2019,Staphylococcus aureus,Meticillin (MRSA),1.798924,10.319300000000002,1.4573,11.776600000000002
SE,Sweden,2020,Escherichia coli,Third-generation cephalosporins,7.86642306,8.9084,1.4044,10.312800000000001
SE,Sweden,2020,Klebsiella pneumoniae,Third-generation cephalosporins,8.08903365,8.9084,1.4044,10.312800000000001
SE,Sweden,2020,Staphylococcus aureus,Meticillin (MRSA),2.32862756,8.9084,1.4044,10.312800000000001
SE,Sweden,2021,Escherichia coli,Third-generation cephalosporins,7.11934543,8.649999999999999,1.3919000000000001,10.041899999999998
SE,Sweden,2021,Klebsiella pneumoniae,Third-generation cephalosporins,6.95,8.649999999999999,1.3919000000000001,10.041899999999998
SE,Sweden,2021,Staphylococcus aureus,Meticillin (MRSA),1.96560196,8.649999999999999,1.3919000000000001,10.041899999999998
SE,Sweden,2022,Escherichia coli,Third-generation cephalosporins,7.50733693,7.769,1.3500999999999999,9.1191
SE,Sweden,2022,Klebsiella pneumoniae,Third-generation cephalosporins,7.82045349,7.769,1.3500999999999999,9.1191
SE,Sweden,2022,Staphylococcus aureus,Meticillin (MRSA),1.85231854,7.769,1.3500999999999999,9.1191
UK,United Kingdom,2013,Escherichia coli,Third-generation cephalosporins,14.71302763,18.2765,2.0890999999999997,20.365599999999997
UK,United Kingdom,2013,Klebsiella pneumoniae,Third-generation cephalosporins,13.64902506,18.2765,2.0890999999999997,20.365599999999997
UK,United Kingdom,2013,Staphylococcus aureus,Meticillin (MRSA),13.88757675,18.2765,2.0890999999999997,20.365599999999997
UK,United Kingdom,2014,Escherichia coli,Third-generation cephalosporins,10.31988426,18.506800000000002,2.2083,20.715100000000003
UK,United Kingdom,2014,Klebsiella pneumoniae,Third-generation cephalosporins,9.30470347,18.506800000000002,2.2083,20.715100000000003
UK,United Kingdom,2014,Staphylococcus aureus,Meticillin (MRSA),11.29166666,18.506800000000002,2.2083,20.715100000000003
UK,United Kingdom,2015,Escherichia coli,Third-generation cephalosporins,11.25943122,17.8688,2.1605,20.0293
UK,United Kingdom,2015,Klebsiella pneumoniae,Third-generation cephalosporins,10.48034934,17.8688,2.1605,20.0293
UK,United Kingdom,2015,Staphylococcus aureus,Meticillin (MRSA),10.73630758,17.8688,2.1605,20.0293
UK,United Kingdom,2016,Escherichia coli,Third-generation cephalosporins,9.23738899,17.423199999999998,2.1851000000000003,19.6083
UK,United Kingdom,2016,Klebsiella pneumoniae,Third-generation cephalosporins,8.86561062,17.423199999999998,2.1851000000000003,19.6083
UK,United Kingdom,2016,Staphylococcus aureus,Meticillin (MRSA),6.72919458,17.423199999999998,2.1851000000000003,19.6083
UK,United Kingdom,2017,Escherichia coli,Third-generation cephalosporins,10.25604297,17.0124,2.2110000000000003,19.223399999999998
UK,United Kingdom,2017,Klebsiella pneumoniae,Third-generation cephalosporins,11.36135129,17.0124,2.2110000000000003,19.223399999999998
UK,United Kingdom,2017,Staphylococcus aureus,Meticillin (MRSA),6.92333671,17.0124,2.2110000000000003,19.223399999999998
UK,United Kingdom,2018,Escherichia coli,Third-generation cephalosporins,10.96697701,16.2636,2.3776,18.6412
UK,United Kingdom,2018,Klebsiella pneumoniae,Third-generation cephalosporins,12.98977031,16.2636,2.3776,18.6412
UK,United Kingdom,2018,Staphylococcus aureus,Meticillin (MRSA),7.25262576,16.2636,2.3776,18.6412
UK,United Kingdom,2019,Escherichia coli,Third-generation cephalosporins,11.51430827,15.6078,2.4234999999999998,18.031299999999998
UK,United Kingdom,2019,Klebsiella pneumoniae,Third-generation cephalosporins,13.21142387,15.6078,2.4234999999999998,18.031299999999998
UK,United Kingdom,2019,Staphylococcus aureus,Meticillin (MRSA),5.8810621,15.6078,2.4234999999999998,18.031299999999998
